Timestamp,Student ID,Age,Gender,Department,GPA,Satisfaction (1-5),Comments
09/19/2023 17:21:00,STUD9011,19,Male,Geology,0.78,1,This is spam... ignore me
09/20/2023 23:19:00,STUD2877,23,,Botany,,4,Comment 319: The course was great!
09/21/2023 09:23:00,STUD5536,23,Male,Physics,0.34,3,Comment 320: The course was great!
09/22/2023 00:04:00,STUD4093,20,Female,Biochemistry,1.16,2,This is spam... ignore me
09/23/2023 05:06:00,STUD7837,23,Other,Botany,-1.2,4,Comment 322: The course was great!
invalid date,STUD4262,20,Male,Bio,3.93,2,Comment 323: The course was great!
09/25/2023 14:14:00,STUD8547,23,Male,Cell Biology and Genetics,3.9,4,This is spam... ignore me
09/26/2023 17:51:00,STUD7004,22,Female,,2.94,2,Comment 325: The course was great!
09/27/2023 06:54:00,STUD6253,25,Male,Marine Sci,3.49,1,Comment 326: The course was great!
09/28/2023 02:25:00,STUD5993,21,Other,Phys,2.34,2,This is spam... ignore me
09/29/2023 09:25:00,STUD6955,23,Female,Botany,,2,Comment 328: The course was great!
09/30/2023 14:03:00,STUD4215,21,Female,Marine Sci,2.22,5,
09/01/2023 00:38:00,STUD2555,20,Other,Marine Sciences,2.81,3,Comment 330: The course was great!
09/02/2023 05:49:00,STUD9107,21,Female,Zoology,3.89,0,Comment 331: The course was great!
09/03/2023 02:22:00,STUD8442,twenty,Other,Cell Biology and Genetics,3.82,1,This is spam... ignore me
09/04/2023 03:25:00,STUD5786,23,Malee,Geophysics,0.56,4,Comment 333: The course was great!
09/05/2023 22:51:00,STUD4396,24,Female,Botany,1.13,4,This is spam... ignore me
09/06/2023 12:48:00,STUD1218,19,Female,Microbiology,0.13,3,Comment 335: The course was great!
09/07/2023 09:36:00,STUD5118,19,Female,Botany,A,0,This is spam... ignore me
09/08/2023 12:46:00,STUD4876,24,Male,Zoology,3.35,1,
09/09/2023 04:48:00,STUD7793,25,Other,Botany,0.9,3,Comment 338: The course was great!
09/10/2023 18:48:00,STUD8815,20,Other,Geophysics,1.01,5,This is spam... ignore me
09/11/2023 09:03:00,STUD4628,19,Male,Phys,3.63,3,This is spam... ignore me
09/12/2023 14:26:00,STUD9128,24,Male,Geology,0.54,0,Comment 341: The course was great!
09/13/2023 03:44:00,STUD9789,25,Male,Chemistry,1.65,3,
09/14/2023 17:23:00,STUD5107,24,Female,Physics,-1.2,3,
09/15/2023 07:37:00,STUD3288,22,Other,Physics,3.7,3,Comment 344: The course was great!
09/16/2023 21:14:00,STUD2460,23,Male,Zoo,0.5,5,This is spam... ignore me
09/17/2023 13:02:00,STUD3789,18,,Botany,1.03,2,This is spam... ignore me
09/18/2023 12:00:00,STUD7483,15,Male,Mathematics,3.51,4,Comment 347: The course was great!
09/19/2023 21:47:00,STUD1651,24,Male,Geology,1.53,5,This is spam... ignore me
09/20/2023 12:55:00,STUD5619,23,,Geophy,0.06,2,
09/21/2023 14:40:00,STUD2351,100,Female,Biochemistry,1.44,2,
09/22/2023 07:22:00,STUD8949,19,Female,Cell Biology and Genetics,1.0,1,This is spam... ignore me
09/23/2023 19:00:00,STUD2385,22,Other,,,2,This is spam... ignore me
09/24/2023 21:59:00,STUD1138,22,Female,Biochem,3.59,3,Comment 353: The course was great!
09/25/2023 17:49:00,STUD9586,24,Other,Physics,0.64,3,Comment 354: The course was great!
09/26/2023 19:35:00,STUD5383,24,Other,Microbiology,3.66,3,Comment 355: The course was great!
09/27/2023 21:09:00,STUD6310,18,Female,Chemistry,1.12,5,This is spam... ignore me
09/28/2023 19:52:00,STUD1731,18,Other,Physics,0.2,4,Comment 357: The course was great!
09/29/2023 15:03:00,STUD1420,18,Male,Botany,0.11,1,
09/30/2023 01:53:00,STUD1234,19,Female,Computer Science,1.3,2,This is spam... ignore me
09/01/2023 08:53:00,STUD6659,24,,Chemistry,-1.2,2,
09/02/2023 03:35:00,STUD6194,19,Male,Mathematics,2.77,2,Comment 361: The course was great!
09/03/2023 04:17:00,STUD3682,20,Female,Chemistry,0.55,,Comment 362: The course was great!
09/04/2023 01:28:00,STUD5423,22,Female,Geophysics,0.27,5,This is spam... ignore me
09/05/2023 02:55:00,STUD8394,25,Male,Zoology,0.34,1,Comment 364: The course was great!
09/06/2023 20:10:00,STUD3443,22,Other,Zoology,2.96,4,
09/07/2023 12:33:00,STUD4932,twenty,Female,Physics,0.84,4,
09/08/2023 03:39:00,STUD7058,22,Male,Mathematics,3.95,2,
09/09/2023 23:02:00,STUD4807,23,Female,Geophy,3.01,4,
09/10/2023 18:33:00,STUD5832,18,Female,Computer Science,3.5,5,
09/11/2023 03:33:00,STUD5539,24,Male,Botany,0.8,4,Comment 370: The course was great!
09/12/2023 12:59:00,STUD7391,22,Female,Computer Science,,0,Comment 371: The course was great!
09/13/2023 06:57:00,STUD4279,,Other,Physics,0.14,5,Comment 372: The course was great!
09/14/2023 04:03:00,STUD3704,24,Female,Chemistry,3.18,5,
09/15/2023 11:39:00,STUD9349,23,Other,Geology,1.83,4,Comment 374: The course was great!
09/16/2023 09:06:00,STUD4124,19,Female,Physics,3.32,4,This is spam... ignore me
09/17/2023 14:40:00,STUD2377,20,Other,Marine Sciences,3.27,1,Comment 376: The course was great!
09/18/2023 00:36:00,STUD5447,19,Femal,Cell Bio,0.62,0,
09/19/2023 23:50:00,STUD5740,23,Male,Zoology,1.17,2,
09/20/2023 18:12:00,STUD1666,23,Male,Zoology,0.81,2,Comment 379: The course was great!
09/21/2023 07:46:00,STUD8906,,Female,Botany,2.54,4,
09/22/2023 19:39:00,STUD9466,22,Other,Microbiology,3.74,5,Comment 381: The course was great!
09/23/2023 16:39:00,STUD1853,23,Other,Biochemistry,0.85,3,This is spam... ignore me
09/24/2023 21:19:00,STUD9507,15,Male,Mathematics,2.62,2,
09/25/2023 06:38:00,STUD6629,20,Other,Marine Sciences,1.51,4,Comment 384: The course was great!
09/26/2023 06:32:00,STUD9192,25,Male,Zoology,-1.2,2,Comment 385: The course was great!
09/27/2023 19:10:00,STUD9304,19,Other,Physics,0.58,4,Comment 386: The course was great!
09/28/2023 06:47:00,STUD3832,19,Other,Chemistry,2.04,3,This is spam... ignore me
09/29/2023 16:51:00,STUD1711,,Female,Mathematics,3.83,,This is spam... ignore me
09/30/2023 07:46:00,STUD2282,23,Male,Marine Sciences,2.62,4,
09/01/2023 22:25:00,STUD2895,18,,Botany,,3,This is spam... ignore me
09/02/2023 05:03:00,STUD9649,,Female,Geophysics,0.44,2,Comment 391: The course was great!
09/03/2023 02:21:00,STUD3790,19,Male,Microbiology,0.29,4,This is spam... ignore me
09/04/2023 03:54:00,STUD3411,18,Female,Botany,3.04,4,Comment 393: The course was great!
09/05/2023 14:18:00,STUD7182,23,Female,Cell Biology and Genetics,2.78,1,Comment 394: The course was great!
09/06/2023 00:55:00,STUD9258,20,Other,Geology,,5,
09/07/2023 12:08:00,STUD2591,25,Female,Microbiology,2.95,5,Comment 396: The course was great!
09/08/2023 19:43:00,STUD1292,20,Female,Biochemistry,0.85,4,This is spam... ignore me
09/09/2023 23:49:00,STUD7092,22,Other,Zoology,3.59,6,
09/10/2023 23:39:00,STUD3201,21,Other,Geophysics,,3,Comment 399: The course was great!
09/11/2023 06:59:00,STUD6902,,Female,Geology,0.82,6,
09/12/2023 15:59:00,STUD1013,20,Male,Mathematics,1.47,1,Comment 401: The course was great!
09/13/2023 09:18:00,STUD4377,19,Female,Microbiology,2.52,,Comment 402: The course was great!
09/14/2023 22:36:00,STUD7407,24,Other,Microbiology,3.15,3,
09/15/2023 19:18:00,STUD4809,25,Female,Zoo,1.57,4,
invalid date,STUD8315,23,Other,Geology,0.11,5,This is spam... ignore me
09/17/2023 09:27:00,STUD5398,19,Female,,1.04,2,
09/18/2023 20:21:00,STUD8912,25,Female,Cell Biology and Genetics,2.57,2,Comment 407: The course was great!
09/19/2023 00:54:00,STUD3504,24,Male,Microbiology,3.01,3,
09/20/2023 06:35:00,STUD9878,25,Other,Biochem,1.4,1,
09/21/2023 20:37:00,STUD5600,21,Female,Microbiology,1.45,2,
09/22/2023 03:31:00,STUD6867,20,Other,Computer Science,1.68,5,
09/23/2023 03:15:00,STUD2072,,Other,Geology,,2,
09/24/2023 16:27:00,STUD7482,,Other,Geophysics,0.34,3,Comment 413: The course was great!
09/25/2023 00:09:00,STUD5653,21,Other,Biochemistry,0.84,2,
09/26/2023 11:33:00,STUD8320,25,Other,,0.07,4,Comment 415: The course was great!
09/27/2023 00:25:00,STUD7938,,Male,Chemistry,2.66,3,Comment 416: The course was great!
09/28/2023 08:25:00,STUD9327,22,Female,Botany,2.1,4,Comment 417: The course was great!
09/29/2023 09:24:00,STUD3551,18,,Phys,2.07,5,This is spam... ignore me
09/30/2023 21:40:00,STUD7263,22,Female,Cell Bio,3.28,,This is spam... ignore me
09/01/2023 07:28:00,STUD1932,18,Male,Geophysics,1.02,2,
09/02/2023 09:44:00,STUD4492,21,Other,Chemistry,,5,Comment 421: The course was great!
09/03/2023 15:46:00,STUD1714,20,Female,Physics,1.07,4,This is spam... ignore me
09/04/2023 20:13:00,STUD9899,twenty,Male,Physics,3.82,1,This is spam... ignore me
09/05/2023 14:50:00,STUD1456,20,Male,Marine Sci,A,2,This is spam... ignore me
09/06/2023 01:28:00,STUD3339,twenty,Other,Cell Biology and Genetics,1.43,4,
09/07/2023 05:36:00,STUD1913,24,Other,Cell Biology and Genetics,0.28,3,Comment 426: The course was great!
09/08/2023 21:37:00,STUD2943,18,Female,Microbiology,1.23,4,Comment 427: The course was great!
09/09/2023 13:58:00,STUD7506,22,Male,Biochemistry,0.11,5,This is spam... ignore me
09/10/2023 20:08:00,STUD4975,19,,Biochemistry,,3,Comment 429: The course was great!
09/11/2023 07:30:00,STUD7226,23,Other,Geophysics,,1,This is spam... ignore me
09/12/2023 03:18:00,STUD8866,,Female,Microbiology,,,
09/13/2023 00:40:00,STUD6448,18,Male,Botany,0.51,3,Comment 432: The course was great!
09/14/2023 05:18:00,STUD4357,22,Other,Chemistry,,1,Comment 433: The course was great!
09/15/2023 06:57:00,STUD9532,19,Other,Geology,0.61,1,Comment 434: The course was great!
09/16/2023 17:13:00,STUD7355,19,Male,Physics,1.48,4,Comment 435: The course was great!
09/17/2023 05:08:00,STUD9291,19,Female,Zoology,2.74,0,Comment 436: The course was great!
09/18/2023 19:04:00,STUD1904,19,Other,Geophysics,1.59,1,Comment 437: The course was great!
09/19/2023 05:08:00,STUD6567,21,Female,Mathematics,3.43,1,
09/20/2023 21:39:00,STUD3278,23,Male,Botany,3.58,3,Comment 439: The course was great!
09/21/2023 18:15:00,STUD5021,19,Female,Physics,1.19,1,Comment 440: The course was great!
09/22/2023 16:03:00,STUD7482,23,Female,Mathematics,3.41,,
09/23/2023 00:58:00,STUD3980,24,Female,Marine Sciences,1.5,2,Comment 442: The course was great!
09/24/2023 13:19:00,STUD6001,19,,Physics,,1,Comment 443: The course was great!
09/25/2023 08:10:00,STUD5511,25,Male,Botany,0.72,1,This is spam... ignore me
09/26/2023 20:59:00,STUD5089,19,Male,Botany,3.31,4,This is spam... ignore me
09/27/2023 04:36:00,STUD4947,21,Other,Physics,3.29,5,This is spam... ignore me
09/28/2023 23:58:00,STUD7228,23,Other,Zoology,3.98,,This is spam... ignore me
09/29/2023 18:28:00,STUD8797,,Male,Geophysics,2.5,4,This is spam... ignore me
09/30/2023 13:37:00,STUD5607,22,Male,Biochemistry,0.32,1,
09/01/2023 02:00:00,STUD1531,,Other,Zoology,1.91,3,Comment 450: The course was great!
09/02/2023 16:05:00,STUD5565,18,Other,Chemistry,1.8,0,This is spam... ignore me
09/03/2023 11:52:00,STUD7016,21,Other,Geology,2.27,,This is spam... ignore me
09/04/2023 17:15:00,STUD3569,24,Other,Computer Science,3.58,2,
09/05/2023 05:54:00,STUD1666,22,Other,Geology,1.77,1,Comment 454: The course was great!
09/06/2023 06:47:00,STUD9870,23,Male,,3.2,1,
09/07/2023 18:11:00,STUD8340,22,Male,Cell Biology and Genetics,3.58,5,
09/08/2023 15:12:00,STUD5037,19,Female,Mathematics,0.73,1,Comment 457: The course was great!
09/09/2023 11:15:00,STUD6569,21,Female,Marine Sciences,,1,
09/10/2023 19:42:00,STUD5762,23,Male,Cell Bio,0.12,2,Comment 459: The course was great!
09/11/2023 18:08:00,STUD1450,22,Male,Biochemistry,,5,Comment 460: The course was great!
09/12/2023 01:02:00,STUD5390,25,Other,Geology,3.29,3,
09/13/2023 16:38:00,STUD5755,24,Other,Mathematics,3.52,3,Comment 462: The course was great!
09/14/2023 10:53:00,STUD1961,19,Female,Biochemistry,A,2,
09/15/2023 07:56:00,STUD3867,21,Male,Botany,A,4,
09/16/2023 06:52:00,STUD8796,22,,Geophysics,0.96,2,This is spam... ignore me
09/17/2023 05:50:00,STUD2798,22,,Geophysics,0.48,,
09/18/2023 15:56:00,STUD6460,21,Other,Cell Bio,3.47,2,Comment 467: The course was great!
09/19/2023 11:10:00,STUD8239,20,Female,,0.12,,
09/20/2023 10:02:00,STUD1771,24,Other,Mathematics,,7,This is spam... ignore me
09/21/2023 19:11:00,STUD1760,23,Other,Cell Biology and Genetics,3.53,5,Comment 470: The course was great!
09/22/2023 18:43:00,STUD5588,18,Male,Marine Sciences,1.22,3,
09/23/2023 20:15:00,STUD3448,23,Other,Cell Biology and Genetics,2.63,5,Comment 472: The course was great!
09/24/2023 13:15:00,STUD5905,22,Male,Mathematics,1.62,1,This is spam... ignore me
invalid date,STUD2859,22,Male,Physics,0.43,5,This is spam... ignore me
09/26/2023 08:19:00,STUD6873,18,Male,Geology,0.36,,Comment 475: The course was great!
09/27/2023 20:28:00,STUD9561,22,Male,Cell Biology and Genetics,1.57,3,This is spam... ignore me
09/28/2023 01:59:00,STUD4503,18,Male,Mathematics,0.25,1,Comment 477: The course was great!
09/29/2023 17:08:00,STUD3908,20,Male,Mathematics,3.47,1,This is spam... ignore me
09/30/2023 06:33:00,STUD9703,23,Male,Computer Science,,3,Comment 479: The course was great!
09/01/2023 23:58:00,STUD6794,22,Male,Marine Sciences,3.31,4,Comment 480: The course was great!
09/02/2023 19:37:00,STUD5319,19,Other,Geology,,4,
09/03/2023 00:38:00,STUD6615,18,Male,Chemistry,0.64,6,
09/04/2023 23:56:00,STUD1087,18,Other,Physics,0.4,3,Comment 483: The course was great!
09/05/2023 03:33:00,STUD2983,20,Female,Cell Biology and Genetics,2.68,1,Comment 484: The course was great!
09/06/2023 19:52:00,STUD8085,24,Female,Marine Sciences,3.15,4,
09/07/2023 03:19:00,STUD1011,20,Male,Computer Science,1.82,3,Comment 486: The course was great!
09/08/2023 18:08:00,STUD5683,25,Male,,0.18,4,This is spam... ignore me
09/09/2023 00:04:00,STUD5571,21,Other,Geology,0.8,3,This is spam... ignore me
09/10/2023 05:34:00,STUD9377,25,Female,Physics,,2,Comment 489: The course was great!
09/11/2023 05:30:00,STUD3981,18,Other,Botany,2.55,1,Comment 490: The course was great!
09/12/2023 13:20:00,STUD5740,21,,Biochemistry,0.98,2,Comment 491: The course was great!
09/13/2023 15:15:00,STUD5386,25,Female,Botany,2.76,6,Comment 492: The course was great!
09/14/2023 15:46:00,STUD5123,22,Female,Botany,3.83,,Comment 493: The course was great!
09/15/2023 06:10:00,STUD6978,21,Female,Microbio,3.78,2,
09/16/2023 20:09:00,STUD8712,20,Other,Cell Biology and Genetics,0.7,1,Comment 495: The course was great!
invalid date,STUD3415,24,Female,Biochemistry,2.17,4,
09/18/2023 01:06:00,STUD2204,18,Other,Cell Biology and Genetics,3.89,4,
09/19/2023 10:42:00,STUD8013,twenty,Other,Geophysics,0.75,5,
09/20/2023 13:54:00,STUD2671,19,Male,Cell Biology and Genetics,1.23,2,Comment 499: The course was great!
09/21/2023 20:58:00,STUD6932,22,,Comp Sci,0.86,3,This is spam... ignore me
09/22/2023 15:51:00,STUD4755,25,Female,,3.91,2,Comment 501: The course was great!
09/23/2023 00:31:00,STUD9990,25,Other,Botany,2.91,1,Comment 502: The course was great!
09/24/2023 08:09:00,STUD8073,19,Female,Physics,5.0,1,This is spam... ignore me
09/25/2023 15:59:00,STUD1938,19,Female,Chemistry,2.46,4,Comment 504: The course was great!
09/26/2023 21:54:00,STUD6840,100,Male,Computer Science,0.86,1,This is spam... ignore me
09/27/2023 12:31:00,STUD4289,18,Female,Zoo,2.47,4,Comment 506: The course was great!
09/28/2023 04:13:00,STUD4911,15,Male,Botany,2.43,1,
09/29/2023 01:15:00,STUD6808,18,Female,Cell Biology and Genetics,2.7,5,This is spam... ignore me
09/30/2023 22:35:00,STUD4468,18,Female,Marine Sciences,1.81,3,This is spam... ignore me
09/01/2023 08:28:00,STUD9840,24,Other,Biochemistry,0.87,5,This is spam... ignore me
09/02/2023 22:47:00,STUD9165,23,Male,Zoology,2.4,1,This is spam... ignore me
09/03/2023 22:05:00,STUD3423,19,Female,Zoology,2.28,2,This is spam... ignore me
09/04/2023 08:39:00,STUD7584,18,Other,Biochemistry,1.77,2,
09/05/2023 23:12:00,STUD8483,24,Male,,3.07,1,Comment 514: The course was great!
09/06/2023 21:47:00,STUD8844,21,Other,Geology,3.55,2,
09/07/2023 17:56:00,STUD4980,22,Femal,Geophysics,3.56,2,This is spam... ignore me
09/08/2023 18:40:00,STUD7022,24,Female,Physics,0.03,5,This is spam... ignore me
09/09/2023 21:11:00,STUD2015,20,Other,Mathematics,0.81,3,
09/10/2023 20:12:00,STUD5914,22,Other,Cell Biology and Genetics,1.21,1,
09/11/2023 23:44:00,STUD6148,19,Other,,3.3,5,Comment 520: The course was great!
09/12/2023 22:46:00,STUD7024,22,,Computer Science,2.3,,Comment 521: The course was great!
09/13/2023 17:04:00,STUD8983,22,Male,Marine Sciences,3.53,1,This is spam... ignore me
09/14/2023 21:47:00,STUD5833,24,Male,Biochemistry,5.0,,Comment 523: The course was great!
09/15/2023 17:44:00,STUD5658,24,Other,Physics,3.12,2,This is spam... ignore me
09/16/2023 12:59:00,STUD9651,21,Other,Cell Biology and Genetics,,2,
09/17/2023 19:32:00,STUD5078,23,Other,Zoology,2.14,1,This is spam... ignore me
09/18/2023 21:15:00,STUD6159,21,Female,Botany,3.46,7,This is spam... ignore me
09/19/2023 18:25:00,STUD4439,24,Other,Biochemistry,2.55,4,Comment 528: The course was great!
09/20/2023 07:17:00,STUD1114,19,Male,Botany,2.91,,Comment 529: The course was great!
09/21/2023 12:00:00,STUD1082,,Male,Marine Sciences,0.49,3,Comment 530: The course was great!
09/22/2023 03:50:00,STUD2325,18,Male,Geo,3.93,4,Comment 531: The course was great!
09/23/2023 06:41:00,STUD9009,23,Female,Physics,2.06,2,Comment 532: The course was great!
09/24/2023 06:30:00,STUD4661,21,,Physics,0.07,1,This is spam... ignore me
09/25/2023 21:37:00,STUD3572,23,Male,Geophysics,0.14,7,Comment 534: The course was great!
09/26/2023 00:04:00,STUD6988,25,Male,Mathematics,3.52,5,Comment 535: The course was great!
09/27/2023 16:59:00,STUD6021,18,Male,Geophysics,,2,This is spam... ignore me
09/28/2023 13:32:00,STUD7236,22,Male,Mathematics,1.27,4,This is spam... ignore me
09/29/2023 14:11:00,STUD8292,19,Other,Marine Sci,A,3,
09/30/2023 16:03:00,STUD4716,23,Female,Computer Science,3.06,3,
09/01/2023 07:51:00,STUD1078,23,Male,Microbiology,3.15,5,Comment 540: The course was great!
09/02/2023 02:05:00,STUD1688,20,Other,Chemistry,2.02,5,This is spam... ignore me
09/03/2023 18:36:00,STUD9334,24,Male,Computer Science,1.6,0,
09/04/2023 03:34:00,STUD6363,22,Female,Computer Science,,4,Comment 543: The course was great!
09/05/2023 01:00:00,STUD3523,25,Female,Botany,1.08,5,Comment 544: The course was great!
09/06/2023 12:48:00,STUD5887,20,Other,Botany,2.81,3,
09/07/2023 16:10:00,STUD2008,23,Male,Zoology,2.82,5,This is spam... ignore me
09/08/2023 16:33:00,STUD9645,23,Other,Cell Biology and Genetics,A,5,
09/09/2023 12:54:00,STUD1529,,Male,Zoology,3.12,1,Comment 548: The course was great!
09/10/2023 22:28:00,STUD6342,23,Female,Computer Science,0.2,4,
09/11/2023 18:50:00,STUD6487,20,Female,Mathematics,1.83,0,This is spam... ignore me
09/12/2023 00:37:00,STUD1325,20,Male,Zoology,0.43,3,Comment 551: The course was great!
09/13/2023 13:34:00,STUD9187,18,Other,Cell Biology and Genetics,5.0,5,Comment 552: The course was great!
09/14/2023 23:12:00,STUD4312,25,Female,Zoology,1.04,2,This is spam... ignore me
09/15/2023 17:11:00,STUD1063,21,Female,Marine Sciences,1.35,4,Comment 554: The course was great!
09/16/2023 02:47:00,STUD9794,19,Other,Botany,3.64,3,This is spam... ignore me
09/17/2023 12:34:00,STUD2138,23,Male,Chemistry,2.13,4,Comment 556: The course was great!
09/18/2023 11:26:00,STUD1662,22,Other,Geology,0.89,2,
09/19/2023 01:08:00,STUD9146,24,,Cell Biology and Genetics,2.36,5,This is spam... ignore me
09/20/2023 08:47:00,STUD2709,19,Other,Marine Sciences,A,3,Comment 559: The course was great!
09/21/2023 07:07:00,STUD3953,19,Other,Marine Sciences,5.0,1,Comment 560: The course was great!
09/22/2023 19:41:00,STUD7886,25,Other,Cell Biology and Genetics,3.61,3,This is spam... ignore me
09/23/2023 09:59:00,STUD6372,18,Male,Geology,0.35,4,
09/24/2023 10:55:00,STUD3209,22,Other,Zoology,2.12,,Comment 563: The course was great!
09/25/2023 00:12:00,STUD9183,24,,Geophysics,1.71,4,Comment 564: The course was great!
09/26/2023 06:44:00,STUD5996,20,Other,Marine Sciences,1.51,7,
09/27/2023 03:27:00,STUD8163,,Female,Geophysics,5.0,3,Comment 566: The course was great!
09/28/2023 18:48:00,STUD3792,20,Female,Chemistry,3.0,2,
09/29/2023 18:38:00,STUD1090,25,Male,Zoology,1.89,4,This is spam... ignore me
09/30/2023 00:10:00,STUD4304,100,Male,Zoology,,5,Comment 569: The course was great!
09/01/2023 00:10:00,STUD3811,twenty,Female,Geophysics,2.86,3,
09/02/2023 09:24:00,STUD8186,25,Other,Marine Sciences,2.9,4,
